,5p_length,5p_bulges,5p_bulges_len,5p_basepair,5p_basepair_len
Dya-Mir-9690,22,19,0.8636363636363636,3,0.8636363636363636
Dya-Mir-970,24,19,0.7916666666666666,5,0.7916666666666666
Dya-Mir-971,24,20,0.8333333333333334,4,0.8333333333333334
Dya-Mir-975,23,18,0.782608695652174,5,0.782608695652174
Dya-Mir-976,22,17,0.7727272727272727,5,0.7727272727272727
Dya-Mir-977,22,18,0.8181818181818182,4,0.8181818181818182
Dya-Mir-978,24,24,1.0,0,1.0
Dya-Mir-986,22,18,0.8181818181818182,4,0.8181818181818182
Dya-Mir-987,25,18,0.72,7,0.72
Dya-Mir-988,22,17,0.7727272727272727,5,0.7727272727272727
Dya-Mir-989,23,17,0.7391304347826086,6,0.7391304347826086
Dya-Mir-991,23,17,0.7391304347826086,6,0.7391304347826086
Dya-Mir-992,22,20,0.9090909090909091,2,0.9090909090909091
Dya-Mir-999,22,22,1.0,0,1.0
Ebu-Let-7-P1e,22,22,1.0,0,1.0
Ebu-Let-7-P2o10,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Let-7-P2o11,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Let-7-P2o12,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Let-7-P2o6,22,22,1.0,0,1.0
Ebu-Let-7-P2o7,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Let-7-P2o8,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Let-7-P2o9,22,22,1.0,0,1.0
Ebu-Mir-1-P5,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-1-P6a,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-1-P6b,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-1-P7,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-1-P8,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-10-P1e,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-10-P1f,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-10-P2e,22,19,0.8636363636363636,3,0.8636363636363636
Ebu-Mir-10-P2f,22,20,0.9090909090909091,2,0.9090909090909091
Ebu-Mir-10-P3e,22,18,0.8181818181818182,4,0.8181818181818182
Ebu-Mir-10-P3f,22,21,0.9545454545454546,1,0.9545454545454546
Ebu-Mir-122-P3,22,21,0.9545454545454546,1,0.9545454545454546
Ebu-Mir-122-P4,22,21,0.9545454545454546,1,0.9545454545454546
Ebu-Mir-124-P5-v1,22,18,0.8181818181818182,4,0.8181818181818182
Ebu-Mir-124-P5-v2,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-124-P6-v1,22,21,0.9545454545454546,1,0.9545454545454546
Ebu-Mir-124-P6-v2,22,20,0.9090909090909091,2,0.9090909090909091
Ebu-Mir-126-P4,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-128,22,18,0.8181818181818182,4,0.8181818181818182
Ebu-Mir-129-P5,21,17,0.8095238095238095,4,0.8095238095238095
Ebu-Mir-129-P6,21,17,0.8095238095238095,4,0.8095238095238095
Ebu-Mir-130-P1e,22,22,1.0,0,1.0
Ebu-Mir-130-P1f,22,19,0.8636363636363636,3,0.8636363636363636
Ebu-Mir-130-P1g,22,19,0.8636363636363636,3,0.8636363636363636
Ebu-Mir-130-P2e,22,21,0.9545454545454546,1,0.9545454545454546
Ebu-Mir-130-P4e,22,20,0.9090909090909091,2,0.9090909090909091
Ebu-Mir-132-P1e,22,20,0.9090909090909091,2,0.9090909090909091
Ebu-Mir-132-P1f,22,22,1.0,0,1.0
Ebu-Mir-1329,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-133-P5a-v1,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-133-P5a-v2,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-133-P5b-v1,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-133-P5b-v2,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-133-P6a-v1,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-133-P6a-v2,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-133-P6b-v1,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-133-P6b-v2,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-133-P7-v1,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-133-P7-v2,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-133-P8-v1,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-133-P8-v2,22,18,0.8181818181818182,4,0.8181818181818182
Ebu-Mir-135-P10,23,23,1.0,0,1.0
Ebu-Mir-135-P9,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-137,24,18,0.75,6,0.75
Ebu-Mir-138-P3,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-138-P4,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-140-P3-v1,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-140-P3-v2,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-140-P4-v1,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-140-P4-v2,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-142-v1,21,18,0.8571428571428571,3,0.8571428571428571
Ebu-Mir-142-v2,22,18,0.8181818181818182,4,0.8181818181818182
Ebu-Mir-142-v3,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-142-v4,22,19,0.8636363636363636,3,0.8636363636363636
Ebu-Mir-143,21,18,0.8571428571428571,3,0.8571428571428571
Ebu-Mir-144-v1,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-144-v2,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-145,23,20,0.8695652173913043,3,0.8695652173913043
Ebu-Mir-146,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-148,23,23,1.0,0,1.0
Ebu-Mir-15-P1e,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-15-P2f,22,20,0.9090909090909091,2,0.9090909090909091
Ebu-Mir-153-P5,21,19,0.9047619047619048,2,0.9047619047619048
Ebu-Mir-153-P6,21,19,0.9047619047619048,2,0.9047619047619048
Ebu-Mir-153-P7,21,17,0.8095238095238095,4,0.8095238095238095
Ebu-Mir-155,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-17-P1e,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-17-P2e,23,23,1.0,0,1.0
Ebu-Mir-17-P3e,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-17-P3f-v1,22,18,0.8181818181818182,4,0.8181818181818182
Ebu-Mir-17-P3f-v2,21,17,0.8095238095238095,4,0.8095238095238095
Ebu-Mir-17-P4e,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-1788,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-181-P1e,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-181-P1f,23,23,1.0,0,1.0
Ebu-Mir-181-P2e,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-181-P2f,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-19-P1f,21,19,0.9047619047619048,2,0.9047619047619048
Ebu-Mir-19-P2e,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-190-P5,24,19,0.7916666666666666,5,0.7916666666666666
Ebu-Mir-190-P6,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-192-o1,22,18,0.8181818181818182,4,0.8181818181818182
Ebu-Mir-193-P2,24,18,0.75,6,0.75
Ebu-Mir-194-o1,22,19,0.8636363636363636,3,0.8636363636363636
Ebu-Mir-196-P5,22,22,1.0,0,1.0
Ebu-Mir-196-P6,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-199-P5,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-199-P6,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-202,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-203-P3,21,17,0.8095238095238095,4,0.8095238095238095
Ebu-Mir-203-P4,22,22,1.0,0,1.0
Ebu-Mir-204,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-205-P5,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-205-P6,21,17,0.8095238095238095,4,0.8095238095238095
Ebu-Mir-208-o1,22,22,1.0,0,1.0
Ebu-Mir-21,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-210,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-216-P2a2,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-216-P2b1,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-217-P1-v1,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-217-P1-v2,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-217-P2-v1,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-217-P2-v2,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-218-P5,22,19,0.8636363636363636,3,0.8636363636363636
Ebu-Mir-218-P6,24,23,0.9583333333333334,1,0.9583333333333334
Ebu-Mir-219-P5,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-219-P6,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-22-P1o1,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-221-P2e,26,22,0.8461538461538461,4,0.8461538461538461
Ebu-Mir-223,22,22,1.0,0,1.0
Ebu-Mir-23-P5,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-23-P6,21,20,0.9523809523809523,1,0.9523809523809523
Ebu-Mir-24-P5,22,19,0.8636363636363636,3,0.8636363636363636
Ebu-Mir-26-P5,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-26-P6,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-26-P7,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-27-P5,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-27-P6,24,17,0.7083333333333334,7,0.7083333333333334
Ebu-Mir-281,22,21,0.9545454545454546,1,0.9545454545454546
Ebu-Mir-29-P1e,24,24,1.0,0,1.0
Ebu-Mir-29-P1f,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-29-P2e,23,21,0.9130434782608695,2,0.9130434782608695
Ebu-Mir-29-P2f,22,20,0.9090909090909091,2,0.9090909090909091
Ebu-Mir-30-P1e,24,24,1.0,0,1.0
Ebu-Mir-30-P1f,24,17,0.7083333333333334,7,0.7083333333333334
Ebu-Mir-30-P1g,24,17,0.7083333333333334,7,0.7083333333333334
Ebu-Mir-30-P2e,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-30-P2f,24,18,0.75,6,0.75
Ebu-Mir-30-P2g,24,18,0.75,6,0.75
Ebu-Mir-31,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-33,21,21,1.0,0,1.0
Ebu-Mir-338-P3,24,20,0.8333333333333334,4,0.8333333333333334
Ebu-Mir-338-o1,24,19,0.7916666666666666,5,0.7916666666666666
Ebu-Mir-338-o2,25,18,0.72,7,0.72
Ebu-Mir-34-P1,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-34-P2a,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-34-P2b,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-375,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-4542,22,22,1.0,0,1.0
Ebu-Mir-4543,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-4544,22,22,1.0,0,1.0
Ebu-Mir-4545-P1-v1,22,20,0.9090909090909091,2,0.9090909090909091
Ebu-Mir-4545-P1-v2,21,20,0.9523809523809523,1,0.9523809523809523
Ebu-Mir-4545-P2,22,18,0.8181818181818182,4,0.8181818181818182
Ebu-Mir-455-v1,23,23,1.0,0,1.0
Ebu-Mir-455-v2,22,22,1.0,0,1.0
Ebu-Mir-456,22,22,1.0,0,1.0
Ebu-Mir-459,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-499,22,19,0.8636363636363636,3,0.8636363636363636
Ebu-Mir-7-P5,24,17,0.7083333333333334,7,0.7083333333333334
Ebu-Mir-7-P6,25,19,0.76,6,0.76
Ebu-Mir-7-P7,24,17,0.7083333333333334,7,0.7083333333333334
Ebu-Mir-7-P8,24,18,0.75,6,0.75
Ebu-Mir-8-P1o1,22,17,0.7727272727272727,5,0.7727272727272727
Ebu-Mir-8-P2o1,22,22,1.0,0,1.0
Ebu-Mir-8-P3o1,22,19,0.8636363636363636,3,0.8636363636363636
Ebu-Mir-875,22,18,0.8181818181818182,4,0.8181818181818182
Ebu-Mir-9-P5,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-9-P6,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-9-P7,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-9-P8,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-92-P1e,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-92-P2e,23,23,1.0,0,1.0
Ebu-Mir-92-P2f,23,20,0.8695652173913043,3,0.8695652173913043
Ebu-Mir-96-P1e,23,18,0.782608695652174,5,0.782608695652174
Ebu-Mir-96-P1f,23,19,0.8260869565217391,4,0.8260869565217391
Ebu-Mir-96-P1g,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-96-P2e,25,20,0.8,5,0.8
Ebu-Mir-96-P3e,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Mir-96-P3f,23,17,0.7391304347826086,6,0.7391304347826086
Ebu-Novel-1,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Bantam-P6,24,20,0.8333333333333334,4,0.8333333333333334
Efe-Bantam-P7,24,18,0.75,6,0.75
Efe-Bantam-P8,24,20,0.8333333333333334,4,0.8333333333333334
Efe-Let-7-P10,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Let-7-P11,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Let-7-P12,22,22,1.0,0,1.0
Efe-Let-7-P13,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Let-7-P14,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Mir-1-P10,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-1-P11,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-1-P12,21,21,1.0,0,1.0
Efe-Mir-1-P9,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-10-P1i,23,20,0.8695652173913043,3,0.8695652173913043
Efe-Mir-10-P1j,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-10-P2g,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-10-P2h,24,21,0.875,3,0.875
Efe-Mir-10-P2i,23,18,0.782608695652174,5,0.782608695652174
Efe-Mir-10-P2j,22,22,1.0,0,1.0
Efe-Mir-10-P2k,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-10-P3g,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-10-P3h,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-10-P3i,22,18,0.8181818181818182,4,0.8181818181818182
Efe-Mir-10-P4a,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-10-P4b,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-10-P4c,23,18,0.782608695652174,5,0.782608695652174
Efe-Mir-10-P5a,23,23,1.0,0,1.0
Efe-Mir-10-P5b,25,21,0.84,4,0.84
Efe-Mir-10-P6,22,22,1.0,0,1.0
Efe-Mir-10-P7,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-1175-P1,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-1175-P2,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-12-P1,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Mir-12-P2,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-124-P15,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-124-P16,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-124-P17,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-124-P18,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-124-P19,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-133,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-137-P10,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-137-P4,22,18,0.8181818181818182,4,0.8181818181818182
Efe-Mir-137-P5,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-137-P6,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-137-P7,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-137-P8,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-137-P9,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-153-P8,22,21,0.9545454545454546,1,0.9545454545454546
Efe-Mir-153-P9,21,21,1.0,0,1.0
Efe-Mir-184-o1,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-184-o2,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-184-o3,22,22,1.0,0,1.0
Efe-Mir-184-o4,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-190-P10,24,19,0.7916666666666666,5,0.7916666666666666
Efe-Mir-190-P11,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-190-P12,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-190-P9,22,18,0.8181818181818182,4,0.8181818181818182
Efe-Mir-193-P1n,22,22,1.0,0,1.0
Efe-Mir-193-P1o,23,20,0.8695652173913043,3,0.8695652173913043
Efe-Mir-193-P2c-v1,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-193-P2c-v2,24,20,0.8333333333333334,4,0.8333333333333334
Efe-Mir-193-P2d-v1,22,20,0.9090909090909091,2,0.9090909090909091
Efe-Mir-193-P2d-v2,23,20,0.8695652173913043,3,0.8695652173913043
Efe-Mir-193-P2e-v1,22,22,1.0,0,1.0
Efe-Mir-193-P2e-v2,23,22,0.9565217391304348,1,0.9565217391304348
Efe-Mir-193-P2f-v1,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-193-P2f-v2,22,18,0.8181818181818182,4,0.8181818181818182
Efe-Mir-1986,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-1987,23,22,0.9565217391304348,1,0.9565217391304348
Efe-Mir-1990-P1,22,20,0.9090909090909091,2,0.9090909090909091
Efe-Mir-1990-P2,22,22,1.0,0,1.0
Efe-Mir-1990-P3,24,19,0.7916666666666666,5,0.7916666666666666
Efe-Mir-1992-P3,21,17,0.8095238095238095,4,0.8095238095238095
Efe-Mir-1992-P4,21,17,0.8095238095238095,4,0.8095238095238095
Efe-Mir-1993-P1,22,22,1.0,0,1.0
Efe-Mir-1993-P2,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-1994,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-1995-P1,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Mir-1995-P2,21,18,0.8571428571428571,3,0.8571428571428571
Efe-Mir-1996-P1,22,18,0.8181818181818182,4,0.8181818181818182
Efe-Mir-1996-P2,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-1996-P3,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Mir-1997-P1,24,18,0.75,6,0.75
Efe-Mir-1997-P2,23,20,0.8695652173913043,3,0.8695652173913043
Efe-Mir-1997-P3,22,22,1.0,0,1.0
Efe-Mir-1997-P4,22,20,0.9090909090909091,2,0.9090909090909091
Efe-Mir-1997-P5,22,20,0.9090909090909091,2,0.9090909090909091
Efe-Mir-1998-P1,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-1998-P2,25,18,0.72,7,0.72
Efe-Mir-2-o44,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-2-o45,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Mir-2-o46,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-2-o47,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-2-o48,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-2-o49,22,22,1.0,0,1.0
Efe-Mir-2-o50,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Mir-2000-P1,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-2000-P2,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-210,23,18,0.782608695652174,5,0.782608695652174
Efe-Mir-216-P1a,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-216-P1b,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-216-P2,23,18,0.782608695652174,5,0.782608695652174
Efe-Mir-219-P7,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-219-P8,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-219-P9,23,23,1.0,0,1.0
Efe-Mir-22-P1c,23,20,0.8695652173913043,3,0.8695652173913043
Efe-Mir-22-P1d,21,18,0.8571428571428571,3,0.8571428571428571
Efe-Mir-2685-P1a,26,19,0.7307692307692307,7,0.7307692307692307
Efe-Mir-2685-P1b,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-2685-P2,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-2686-o1,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-2686-o2,23,18,0.782608695652174,5,0.782608695652174
Efe-Mir-2686-o3,26,24,0.9230769230769231,2,0.9230769230769231
Efe-Mir-2687,23,22,0.9565217391304348,1,0.9565217391304348
Efe-Mir-2689-P1,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-2689-P2,22,22,1.0,0,1.0
Efe-Mir-2690-P1,25,18,0.72,7,0.72
Efe-Mir-2690-P2,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-2690-P3,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Mir-2690-P4,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-2691-P1,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-2691-P2,23,23,1.0,0,1.0
Efe-Mir-2691-P3,25,19,0.76,6,0.76
Efe-Mir-2691-P4,23,23,1.0,0,1.0
Efe-Mir-2693-P1,22,18,0.8181818181818182,4,0.8181818181818182
Efe-Mir-2693-P2,22,18,0.8181818181818182,4,0.8181818181818182
Efe-Mir-2705,23,18,0.782608695652174,5,0.782608695652174
Efe-Mir-2707-v1,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-2707-v2,21,17,0.8095238095238095,4,0.8095238095238095
Efe-Mir-277,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-278-P1-v1,24,20,0.8333333333333334,4,0.8333333333333334
Efe-Mir-278-P1-v2,25,20,0.8,5,0.8
Efe-Mir-278-P2,24,19,0.7916666666666666,5,0.7916666666666666
Efe-Mir-279-o14,23,22,0.9565217391304348,1,0.9565217391304348
Efe-Mir-279-o15,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-279-o16,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-279-o17,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-279-o18,23,23,1.0,0,1.0
Efe-Mir-279-o19,22,22,1.0,0,1.0
Efe-Mir-279-o20,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-281-P5,24,18,0.75,6,0.75
Efe-Mir-281-P6,24,19,0.7916666666666666,5,0.7916666666666666
Efe-Mir-281-P7,21,17,0.8095238095238095,4,0.8095238095238095
Efe-Mir-29-P1i,21,21,1.0,0,1.0
Efe-Mir-29-P1j,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-29-P2k,23,18,0.782608695652174,5,0.782608695652174
Efe-Mir-29-P2l,23,18,0.782608695652174,5,0.782608695652174
Efe-Mir-31,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-315,23,20,0.8695652173913043,3,0.8695652173913043
Efe-Mir-317-P5,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-317-P6,21,19,0.9047619047619048,2,0.9047619047619048
Efe-Mir-317-P7,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-33,21,17,0.8095238095238095,4,0.8095238095238095
Efe-Mir-34,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-36-P10,24,20,0.8333333333333334,4,0.8333333333333334
Efe-Mir-36-P9,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-375,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Mir-67-P1,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-67-P2,23,20,0.8695652173913043,3,0.8695652173913043
Efe-Mir-67-P3,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-7-P11,24,18,0.75,6,0.75
Efe-Mir-7-P12,24,17,0.7083333333333334,7,0.7083333333333334
Efe-Mir-7-P13,24,18,0.75,6,0.75
Efe-Mir-71-P1,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-71-P2,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-71-P3,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-750-P1,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Mir-750-P2,22,22,1.0,0,1.0
Efe-Mir-750-P3,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-76,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Mir-8-P4,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Mir-8-P5,22,22,1.0,0,1.0
Efe-Mir-8-P6,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-87-o12,24,24,1.0,0,1.0
Efe-Mir-87-o13,25,21,0.84,4,0.84
Efe-Mir-87-o14,25,21,0.84,4,0.84
Efe-Mir-87-o15,25,21,0.84,4,0.84
Efe-Mir-87-o16,25,25,1.0,0,1.0
Efe-Mir-87-o17,25,20,0.8,5,0.8
Efe-Mir-87-o18,25,21,0.84,4,0.84
Efe-Mir-9-P20,23,18,0.782608695652174,5,0.782608695652174
Efe-Mir-9-P21,23,18,0.782608695652174,5,0.782608695652174
Efe-Mir-92-o39,24,24,1.0,0,1.0
Efe-Mir-92-o40,22,19,0.8636363636363636,3,0.8636363636363636
Efe-Mir-96-P1,23,19,0.8260869565217391,4,0.8260869565217391
Efe-Mir-96-P2n,24,19,0.7916666666666666,5,0.7916666666666666
Efe-Mir-96-P2o,24,18,0.75,6,0.75
Efe-Novel-1,23,17,0.7391304347826086,6,0.7391304347826086
Efe-Novel-2,24,18,0.75,6,0.75
Efe-Novel-3-P1,22,18,0.8181818181818182,4,0.8181818181818182
Efe-Novel-3-P2,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Novel-4,23,23,1.0,0,1.0
Efe-Novel-5,22,17,0.7727272727272727,5,0.7727272727272727
Efe-Novel-6,22,19,0.8636363636363636,3,0.8636363636363636
Emu-Mir-2014,22,17,0.7727272727272727,5,0.7727272727272727
Emu-Mir-2015,21,17,0.8095238095238095,4,0.8095238095238095
Emu-Mir-2017-P1,21,19,0.9047619047619048,2,0.9047619047619048
Emu-Mir-2017-P2,21,19,0.9047619047619048,2,0.9047619047619048
Emu-Mir-2018-P1,22,17,0.7727272727272727,5,0.7727272727272727
Emu-Mir-2018-P2,22,17,0.7727272727272727,5,0.7727272727272727
