,5p_length,5p_bulges,5p_bulges_len,5p_basepair,5p_basepair_len
Tni-Mir-9-P4b,23,4,0.17391304347826086,19,0.17391304347826086
Tni-Mir-92-P1a1,23,4,0.17391304347826086,19,0.17391304347826086
Tni-Mir-92-P1a2,23,2,0.08695652173913043,21,0.08695652173913043
Tni-Mir-92-P2d,23,4,0.17391304347826086,19,0.17391304347826086
Tni-Mir-96-P1a,23,4,0.17391304347826086,19,0.17391304347826086
Tni-Mir-96-P1b,23,4,0.17391304347826086,19,0.17391304347826086
Tni-Mir-96-P2a,24,7,0.2916666666666667,17,0.2916666666666667
Tni-Mir-96-P2b,22,5,0.22727272727272727,17,0.22727272727272727
Tni-Mir-96-P3a,22,4,0.18181818181818182,18,0.18181818181818182
Tni-Mir-96-P3b,22,5,0.22727272727272727,17,0.22727272727272727
Tni-Novel-1,21,4,0.19047619047619047,17,0.19047619047619047
Tni-Novel-2,22,1,0.045454545454545456,21,0.045454545454545456
Tni-Novel-3,23,2,0.08695652173913043,21,0.08695652173913043
Xbo-Let-7,22,2,0.09090909090909091,20,0.09090909090909091
Xbo-Mir-1,23,3,0.13043478260869565,20,0.13043478260869565
Xbo-Mir-10-P2,22,5,0.22727272727272727,17,0.22727272727272727
Xbo-Mir-10-P2-as,22,3,0.13636363636363635,19,0.13636363636363635
Xbo-Mir-10-P3,22,5,0.22727272727272727,17,0.22727272727272727
Xbo-Mir-103,23,3,0.13043478260869565,20,0.13043478260869565
Xbo-Mir-124,24,5,0.20833333333333334,19,0.20833333333333334
Xbo-Mir-133,24,5,0.20833333333333334,19,0.20833333333333334
Xbo-Mir-137,22,3,0.13636363636363635,19,0.13636363636363635
Xbo-Mir-153,22,3,0.13636363636363635,19,0.13636363636363635
Xbo-Mir-190,23,3,0.13043478260869565,20,0.13043478260869565
Xbo-Mir-193-P1,22,4,0.18181818181818182,18,0.18181818181818182
Xbo-Mir-193-P2,23,5,0.21739130434782608,18,0.21739130434782608
Xbo-Mir-2001,23,2,0.08695652173913043,21,0.08695652173913043
Xbo-Mir-210-P17,24,5,0.20833333333333334,19,0.20833333333333334
Xbo-Mir-210-P18,23,4,0.17391304347826086,19,0.17391304347826086
Xbo-Mir-219,23,3,0.13043478260869565,20,0.13043478260869565
Xbo-Mir-22-o1d,22,7,0.3181818181818182,15,0.3181818181818182
Xbo-Mir-22-o1e,22,4,0.18181818181818182,18,0.18181818181818182
Xbo-Mir-252-P1g,22,3,0.13636363636363635,19,0.13636363636363635
Xbo-Mir-252-P1h,23,6,0.2608695652173913,17,0.2608695652173913
Xbo-Mir-252-P1i,23,4,0.17391304347826086,19,0.17391304347826086
Xbo-Mir-252-P2g,22,5,0.22727272727272727,17,0.22727272727272727
Xbo-Mir-252-P2h,20,3,0.15,17,0.15
Xbo-Mir-278,22,4,0.18181818181818182,18,0.18181818181818182
Xbo-Mir-29-P1,20,4,0.2,16,0.2
Xbo-Mir-29-P2,21,3,0.14285714285714285,18,0.14285714285714285
Xbo-Mir-31,22,2,0.09090909090909091,20,0.09090909090909091
Xbo-Mir-33,21,4,0.19047619047619047,17,0.19047619047619047
Xbo-Mir-34,23,4,0.17391304347826086,19,0.17391304347826086
Xbo-Mir-7,23,3,0.13043478260869565,20,0.13043478260869565
Xbo-Mir-92-o86,22,2,0.09090909090909091,20,0.09090909090909091
Xbo-Mir-92-o87,22,2,0.09090909090909091,20,0.09090909090909091
Xbo-Mir-92-o88,22,3,0.13636363636363635,19,0.13636363636363635
Xbo-Mir-92-o89,22,6,0.2727272727272727,16,0.2727272727272727
Xbo-Mir-92-o90,21,5,0.23809523809523808,16,0.23809523809523808
Xbo-Mir-92-o91,22,3,0.13636363636363635,19,0.13636363636363635
Xbo-Mir-96-P1,23,5,0.21739130434782608,18,0.21739130434782608
Xbo-Novel-2,24,6,0.25,18,0.25
Xbo-Novel-3,24,5,0.20833333333333334,19,0.20833333333333334
Xbo-Novel-4,23,6,0.2608695652173913,17,0.2608695652173913
Xbo-Novel-5,22,1,0.045454545454545456,21,0.045454545454545456
Xbo-Novel-6,23,3,0.13043478260869565,20,0.13043478260869565
Xbo-Novel-7,21,2,0.09523809523809523,19,0.09523809523809523
Xbo-Novel-8,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Let-7-P1b3,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Let-7-P1b4,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Let-7-P1c3,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Let-7-P1c4,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Let-7-P2a1c,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Let-7-P2a1d,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Let-7-P2a2c,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Let-7-P2a2d,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Let-7-P2a3d,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Let-7-P2b2c,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Let-7-P2b2d,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Let-7-P2b3c,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Let-7-P2b3d,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Let-7-P2c2,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Let-7-P2c3c,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Let-7-P2c3d,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Let-7-P2c4,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-1-P1a,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-1-P1b,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-1-P2c,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-1-P2d,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-1-P3a,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-1-P3b,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-1-P4a,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-1-P4b,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-10-P1b3-v1,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-10-P1b3-v2,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-10-P1b4-v1,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-10-P1b4-v2,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-10-P1c3-v1,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-10-P1c3-v2,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-10-P1c4-v1,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-10-P1c4-v2,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-10-P1d3-v1,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-10-P1d3-v2,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-10-P1d4-v1,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-10-P1d4-v2,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-10-P2b1,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-10-P2b2,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-10-P2c3,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-10-P2c4,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-10-P3b,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-10-P3c3,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-10-P3c4,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-10-P3d3,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-10-P3d4,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-101-P1a-v1,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-101-P1a-v2,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-101-P1b-v1,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-101-P1b-v2,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-101-P2a-v1,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-101-P2a-v2,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-101-P2b-v1,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-101-P2b-v2,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-103-P1c,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-103-P1d,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-103-P2c,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-103-P2d,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-103-P4,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-122-P5,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-122-P6,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-124-P1c-v1,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-124-P1c-v2,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-124-P1d-v1,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-124-P1d-v2,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-124-P2c-v1,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-124-P2c-v2,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-124-P2d-v1,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-124-P2d-v2,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-124-P3c-v1,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-124-P3c-v2,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-124-P3d-v1,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-124-P3d-v2,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-126-P2c,21,3,0.14285714285714285,18,0.14285714285714285
Xla-Mir-126-P2d,21,3,0.14285714285714285,18,0.14285714285714285
Xla-Mir-128-P1a,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-128-P1b,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-128-P2c,23,8,0.34782608695652173,15,0.34782608695652173
Xla-Mir-128-P2d,23,8,0.34782608695652173,15,0.34782608695652173
Xla-Mir-129-P1c,21,4,0.19047619047619047,17,0.19047619047619047
Xla-Mir-129-P1d,21,4,0.19047619047619047,17,0.19047619047619047
Xla-Mir-129-P2c,21,4,0.19047619047619047,17,0.19047619047619047
Xla-Mir-129-P2d,21,4,0.19047619047619047,17,0.19047619047619047
Xla-Mir-129-P4,21,4,0.19047619047619047,17,0.19047619047619047
Xla-Mir-130-P1a3,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-130-P1a4,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-130-P1b3,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-130-P1b4,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-130-P2a3,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-130-P2a4,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-130-P2b3,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-130-P2b4,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-130-P3a3,23,0,0.0,23,0.0
Xla-Mir-130-P3a4,23,0,0.0,23,0.0
Xla-Mir-130-P4a3,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-130-P4a4,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-1306-P1a,22,6,0.2727272727272727,16,0.2727272727272727
Xla-Mir-1306-P1b,22,6,0.2727272727272727,16,0.2727272727272727
Xla-Mir-132-P1c,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-132-P1d,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-132-P2c,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-132-P2d,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-1329-P1,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-1329-P2,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-133-P1a-v1,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-133-P1a-v2,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-133-P1b-v1,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-133-P1b-v2,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-133-P2c-v1,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-133-P2c-v2,21,5,0.23809523809523808,16,0.23809523809523808
Xla-Mir-133-P2d-v1,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-133-P2d-v2,21,5,0.23809523809523808,16,0.23809523809523808
Xla-Mir-133-P3a-v1,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-133-P3a-v2,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-133-P3b-v1,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-133-P3b-v2,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-133-P4a,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-133-P4b,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-135-P2c,23,1,0.043478260869565216,22,0.043478260869565216
Xla-Mir-135-P2d,23,1,0.043478260869565216,22,0.043478260869565216
Xla-Mir-135-P4,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-137-P1,24,4,0.16666666666666666,20,0.16666666666666666
Xla-Mir-138-P1c,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-138-P1d,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-1388-P1,22,6,0.2727272727272727,16,0.2727272727272727
Xla-Mir-1388-P2,22,6,0.2727272727272727,16,0.2727272727272727
Xla-Mir-139-P1,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-139-P2,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-140-P1a-v1,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-140-P1a-v2,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-140-P1b-v1,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-140-P1b-v2,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-142-P1a1-v1,21,2,0.09523809523809523,19,0.09523809523809523
Xla-Mir-142-P1a1-v2,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-142-P1a1-v3,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-142-P1a1-v4,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-142-P1a2-v1,21,2,0.09523809523809523,19,0.09523809523809523
Xla-Mir-142-P1a2-v2,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-142-P1a2-v3,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-142-P1a2-v4,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-142-P1b1-v1,21,2,0.09523809523809523,19,0.09523809523809523
Xla-Mir-142-P1b1-v2,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-142-P1b1-v3,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-142-P1b1-v4,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-142-P1b2-v1,21,4,0.19047619047619047,17,0.19047619047619047
Xla-Mir-142-P1b2-v2,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-142-P1b2-v3,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-142-P1b2-v4,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-143-P1,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-143-P2,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-144-P1-v1,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-144-P1-v2,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-144-P2-v1,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-144-P2-v2,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-145-P1,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-145-P2,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-146-P2a,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-146-P2b,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-146-P4,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-148-P1a,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-148-P1b,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-148-P4a,24,6,0.25,18,0.25
Xla-Mir-148-P4b,24,4,0.16666666666666666,20,0.16666666666666666
Xla-Mir-15-P1a3,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-15-P1a4,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-15-P1b1,22,7,0.3181818181818182,15,0.3181818181818182
Xla-Mir-15-P1b2,22,7,0.3181818181818182,15,0.3181818181818182
Xla-Mir-15-P1c1,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-15-P1c2,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-15-P2a3,21,3,0.14285714285714285,18,0.14285714285714285
Xla-Mir-15-P2a4,21,2,0.09523809523809523,19,0.09523809523809523
Xla-Mir-15-P2b1,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-15-P2b2,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-15-P2c1,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-15-P2c2,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-150-P1,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-150-P2,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-153-P1c,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-153-P1d,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-153-P2c,21,0,0.0,21,0.0
Xla-Mir-153-P2d,21,0,0.0,21,0.0
Xla-Mir-155-P1,24,3,0.125,21,0.125
Xla-Mir-155-P2,24,3,0.125,21,0.125
Xla-Mir-1662-P1,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-1662-P2,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-17-P1a3,23,7,0.30434782608695654,16,0.30434782608695654
Xla-Mir-17-P1a4,23,7,0.30434782608695654,16,0.30434782608695654
Xla-Mir-17-P1c3,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-17-P1c4,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-17-P2a3,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-17-P2a4,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-17-P2c3,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-17-P2c4,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-17-P4a3,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-17-P4a4,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-17-P4c3,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-17-P4c4,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-17-P4d3,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-17-P4d4,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-1788-P1,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-1788-P2,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-1805-P1,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-1805-P2,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-181-P1a3,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-181-P1a4,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-181-P1b3,25,5,0.2,20,0.2
Xla-Mir-181-P1b4,25,5,0.2,20,0.2
Xla-Mir-181-P2a3,24,5,0.20833333333333334,19,0.20833333333333334
Xla-Mir-181-P2a4,24,5,0.20833333333333334,19,0.20833333333333334
Xla-Mir-181-P2b3,24,4,0.16666666666666666,20,0.16666666666666666
Xla-Mir-181-P2b4,24,4,0.16666666666666666,20,0.16666666666666666
Xla-Mir-184-P3,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-184-P4,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-19-P1a3,21,0,0.0,21,0.0
Xla-Mir-19-P1a4,21,0,0.0,21,0.0
Xla-Mir-19-P2a3,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-19-P2a4,23,2,0.08695652173913043,21,0.08695652173913043
Xla-Mir-19-P2c3,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-19-P2c4,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-190-P3a,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-190-P3b,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-191-P1,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-191-P2,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-192-P1a,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-192-P1b,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-192-P2c,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-192-P2d,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-193-P1a3,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-193-P1a4,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-193-P2a3,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-193-P2a4,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-194-P1a,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-194-P1b,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-194-P2c,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-194-P2d,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-196-P1e,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-196-P1f,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-196-P4c-v1,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-196-P4c-v2,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-196-P4d-v1,22,2,0.09090909090909091,20,0.09090909090909091
Xla-Mir-196-P4d-v2,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-199-P1c-v1,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-199-P1c-v2,24,6,0.25,18,0.25
Xla-Mir-199-P1c-v3,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-199-P1d-v1,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-199-P1d-v2,24,6,0.25,18,0.25
Xla-Mir-199-P1d-v3,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-199-P3a,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-199-P3b,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-202-P3,21,2,0.09523809523809523,19,0.09523809523809523
Xla-Mir-202-P4,21,2,0.09523809523809523,19,0.09523809523809523
Xla-Mir-203-P7-v1,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-203-P7-v2,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-203-P8-v1,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-203-P8-v2,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-204-P1c,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-204-P1d,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-204-P2a,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-204-P2b,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-205-P1a,21,5,0.23809523809523808,16,0.23809523809523808
Xla-Mir-205-P1b,21,6,0.2857142857142857,15,0.2857142857142857
Xla-Mir-205-P4c,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-205-P4d,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-208-P2a,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-208-P2b,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-21-P3,24,3,0.125,21,0.125
Xla-Mir-21-P4,24,3,0.125,21,0.125
Xla-Mir-210-P13,22,6,0.2727272727272727,16,0.2727272727272727
Xla-Mir-210-P14,22,6,0.2727272727272727,16,0.2727272727272727
Xla-Mir-214-P3-v1,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-214-P3-v2,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-214-P4-v1,22,3,0.13636363636363635,19,0.13636363636363635
Xla-Mir-214-P4-v2,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-216-P2b3,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-216-P2b4,23,3,0.13043478260869565,20,0.13043478260869565
Xla-Mir-217-P3-v1,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-217-P3-v2,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-217-P4-v1,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-217-P4-v2,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-218-P2a,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-218-P2b,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-218-P4a,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-218-P4b,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-2184-P3,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-2184-P4,22,4,0.18181818181818182,18,0.18181818181818182
Xla-Mir-2188-P1,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-2188-P2,22,5,0.22727272727272727,17,0.22727272727272727
Xla-Mir-219-P2c,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-219-P2d,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-22-P1b3,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-22-P1b4,22,1,0.045454545454545456,21,0.045454545454545456
Xla-Mir-221-P1a3,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-221-P1a4,23,6,0.2608695652173913,17,0.2608695652173913
Xla-Mir-221-P2a3,26,7,0.2692307692307692,19,0.2692307692307692
Xla-Mir-221-P2a4,26,7,0.2692307692307692,19,0.2692307692307692
Xla-Mir-223,23,9,0.391304347826087,14,0.391304347826087
Xla-Mir-23-P2c,21,1,0.047619047619047616,20,0.047619047619047616
Xla-Mir-23-P2d,21,1,0.047619047619047616,20,0.047619047619047616
Xla-Mir-23-P3c,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-23-P3d,23,5,0.21739130434782608,18,0.21739130434782608
Xla-Mir-23-P4c,21,1,0.047619047619047616,20,0.047619047619047616
Xla-Mir-23-P4d,21,1,0.047619047619047616,20,0.047619047619047616
Xla-Mir-24-P2c,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-24-P2d,23,4,0.17391304347826086,19,0.17391304347826086
Xla-Mir-24-P3c,24,6,0.25,18,0.25
Xla-Mir-24-P3d,24,6,0.25,18,0.25
Xla-Mir-26-P1c,22,4,0.18181818181818182,18,0.18181818181818182
